,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12
11,0.07991834771757618,0.20534348948933273,0.6096480105595198,0.00128959403432118,0.03967571972437219,0.017587188850914606,0.01993182381393479,0.012613523710789156,0.004600492834286526,0.001080608876364959,0.0066538687999537225,0.0016573315886340536
12,0.02480422600602277,0.2624560026230234,0.3012273154123197,0.13750812703089538,0.0488210810322239,0.05468333583624337,0.00034137751912810944,0.061098918986438586,0.028602154824697683,0.00844240732395294,0.06338993469295275,0.008625118712101497
13,0.3702065994782339,0.06910477718585299,0.005487058314316909,0.19859437181670586,0.01729532846193136,0.2890871288192524,0.019131547699171556,0.015514828312925274,0.011326311848641444,0.0027002606337644315,0.00012832354406303688,0.0014234638851407242
14,0.467951822384883,0.03638126901515156,0.0031906143027611877,0.000796369905498131,0.0019973425043570674,0.34976221825881737,0.0025880645958999107,0.03823958086287396,0.03572884403292486,0.05513656788414463,0.004123526888677827,0.004103779364010579
15,0.07252018242784625,0.005739751522488907,0.006532045914509093,0.16252677067854274,0.4617048803311899,0.040936834884762255,0.03546092161492142,0.11863540068026358,0.0693326288097531,0.00860823042992575,7.322871959080186e-05,0.017929123986206205
16,0.5218741949021725,0.09324661241208632,0.16447895290737066,0.018914528517687924,0.01947291604309003,0.024156781124383672,0.1418028168626542,0.0002533420093204954,0.0025231620912131067,0.0030894443692919683,0.002849451492771645,0.007337797267957698
17,0.009980561020893211,0.02285416690585206,0.18417112935745103,0.015611318546660986,0.10989559990897078,0.07486880171151003,0.03091902656760878,0.42926977030341135,0.02663457415104878,0.03429063487413925,0.026095963597857354,0.035408453054596424
18,0.2011835467309253,0.20508598901693176,0.013770542822492416,0.07005276754308962,0.06054423260549561,0.19841410826741235,0.0019433127385822231,0.11184909884008667,0.026285415901937035,0.04383876512754585,0.066292445305795,0.0007397750997061684
19,0.022644589115192654,0.3305842030410738,4.263355154332774e-06,0.000999811842687661,0.16429758418087018,0.02277292219604129,0.12627512285437859,0.23012858182003987,0.09266624538795663,0.006298079625404513,0.0031764041079956505,0.00015219247320480563
20,0.27928663533288295,0.19491541467572648,0.23264435121130045,0.05450445084905847,0.04560087762320849,0.1316667801828956,0.0018912057276474744,0.05476549093646579,2.9931435768042196e-07,0.0003997424896960142,0.002399411387083965,0.0019253402696767887
21,0.25676427711514554,0.3384311625334421,0.07339061502084318,0.11801180123488134,0.0847120183426706,0.004282657772722589,0.03637003394484544,0.0018694290950388567,0.06945801654731842,0.015545175095035,0.0005696271496163727,0.000595186148440524
22,0.42788986987163724,0.0024068451951072545,0.2087401933130623,0.13993326808360193,0.01022193789426901,0.10986849658075469,0.002686237060953047,0.0006131665857104779,0.04143783174399531,0.015293761533300964,0.025711432698922218,0.015196959438685495
23,0.000859853179788755,0.09865173195258967,0.32200649035702456,0.09187457216385207,0.006318743569160515,0.10247314075213902,0.15603732243587337,0.02606921112997635,0.10008524924085196,0.01446312517674919,0.06415459469237199,0.01700596534962259
24,0.3604132640076652,0.19702509028072918,0.12874172716247115,0.01849774154563724,0.045661244820468176,0.002138579333259179,0.10965835031397989,0.02882454545233595,0.010204829645169387,0.0077634446766073496,0.06418804774572583,0.0268831350159513
25,0.3104096182284199,0.0517811804018469,0.49381636168505916,0.0002687763704364764,0.009998696109185775,0.006999505600843946,0.0014597102739320178,0.02288508202810048,0.029777037787959044,0.011541415736674568,0.043427414213376626,0.017635201564165075
26,0.45247199968275537,0.08170333584967704,0.08593546579539475,0.02223932725611987,0.11982832759456014,0.042760942062410094,0.013497056294714834,0.014885129803779954,0.002065360892166605,0.1521646109808357,0.002535238976494238,0.009913204811091302
27,0.18271385149785008,0.5352435649317653,0.0214144632606767,0.005334114007129898,0.018173992473506755,0.04019692026222359,0.08257251022215417,0.010954246172559705,0.02721607137083148,0.0494967839511769,0.002019375654300617,0.02466410619582519
28,0.2525409888362818,0.07715254333847824,0.10888413967058161,0.04711924700535583,0.3235936473681062,0.02748969974297288,0.0027652042789107793,0.0013632345126272853,0.019041837537092397,0.13999551221839004,4.129665944520327e-05,1.264883175775189e-05
29,0.5496637159636957,0.08587389336547101,0.08180893177205997,0.00627072402555522,0.12312520594258614,0.09960002037091008,0.004639352632163746,0.030631230735928678,0.018325662944174564,1.9677482645709655e-05,8.064838464317553e-06,3.351992634495899e-05
30,0.3277157695629239,0.16143216201871477,0.01832489528880542,0.2242750931749734,0.10420099427210133,0.007997127765008005,2.555217759384699e-05,0.05158280492678316,0.0002872302836239613,0.10068345551865258,0.0022880812405428356,0.00118683377027683
31,0.015079853418859718,0.09789164140127603,0.14914194474810252,0.001487869521684926,0.32041942008744717,0.005419733101228505,0.3436652210300041,0.013886606014101837,0.005693302461072657,0.0037838119853731036,0.001317341637975272,0.04221325459287425
32,0.016172149677680173,0.4093145631754377,0.03494500471570044,0.11817014462268667,0.008804866180308306,0.27498330489495354,0.02698952967143171,0.03128756508156395,0.0369012749726009,0.024358967814264672,0.0057191588021762475,0.012353470391195671
33,0.019956061717157487,0.142016964392677,0.5342846008014751,0.10591297744935099,0.003940597915641824,0.01606551989246043,0.060838591846734166,0.0001375844269130399,0.0036646436499303504,0.02904255632299784,0.07507889108725287,0.009061010497408845
34,0.3320053035264195,0.05167656408855752,0.009935805254934904,0.12240286273051874,0.2556528791149068,0.06326391998223678,0.1079693836196673,0.00973248088594463,0.018818489120464767,0.010533947784240159,0.014374967887492306,0.0036333960046164835
35,0.20303928353997183,0.020498003712402967,0.05873229688424852,0.19699576150238957,0.12021857606043822,0.047890518003995186,0.16219582806456107,0.0321114453877383,0.06419211099895113,0.04180884215704284,0.017561198552209185,0.03475613513605117
